instrument_id,instrument_type,orig_unpaid_balance,start_dt,unpaid_balance,rating_grade
86848dc5-f621-46ac-93c5-fc4528b8a2b1,HELOAN,384264,2023-12-22,294126,E
40158a15-3090-4dcd-b6ae-9fe08989e601,AUTO,37507,2023-04-08,32865,F
ba3836ce-d41b-4928-b59a-6d978d09283e,AUTO,17236,2018-01-01,1204,D
e5b47ffe-65f0-431f-80ba-5c78071aabfa,HELOC,339467,2018-02-25,280710,E
5044b757-f359-41dc-aa0f-857357ce128e,HELOC,286531,2015-12-14,2857,F
569ba3dd-a037-4936-8591-33b46f18c3c8,HELOAN,404091,2019-10-19,149732,C
0bd09ef7-d7a7-4c65-a5f6-78a19371fbf0,CREDIT_CARD,6547,2016-07-02,3311,E
5e407fe1-b9bb-4cdd-8436-b91c9b23cbcf,AUTO,12071,2019-01-26,1431,D
f22d9106-3b88-4e9a-94cf-a5c3ec2fc898,CONSTRUCTION,307328,2017-10-20,221058,E
fbc520e4-e2d0-42ee-bb8c-af66420f593a,CREDIT_CARD,27986,2023-04-19,18495,D
c034d7ba-47c1-4b11-91bd-5611ac956dc6,AUTO,29765,2019-10-05,17939,D
4fe8daa6-2de6-4532-884e-ada7631e7bfe,HELOAN,298511,2017-12-15,279094,F
92a6f358-e640-4af5-b683-ae0c7244821e,HELOC,282915,2015-06-13,274681,F
c8f5dc5a-4d28-4c96-a570-9be41922de78,CONSTRUCTION,276641,2021-08-13,223238,E
971be583-b521-4914-b8e0-ccb232aa1033,CREDIT_CARD,26060,2017-11-02,20743,E
49a43dfa-caa0-40ed-91c4-8e5fd3fe2ce4,HELOC,226232,2018-03-17,76466,D
f15a2f5e-cd98-4f73-a07f-ca337d555fd8,AUTO,22281,2020-09-21,15584,E
f60931ea-053e-4336-a9bd-8c7d2a94d685,AUTO,9583,2020-10-03,3332,C
1eb1fc70-fee9-4bfc-a1b5-c57096bf54e3,AUTO,31534,2016-12-13,17763,E
12d0106c-4316-4126-8634-8daeea9b10ba,CONSTRUCTION,341784,2022-11-30,247752,E
a03e41c7-ff02-4278-93cc-35768e1ca1a7,CREDIT_CARD,7446,2023-12-20,1231,A
6acbb736-f6e5-4ffd-94d0-50a055e217ea,HELOC,405203,2022-01-15,166222,C
8f519779-c600-44f5-8f63-f34ffae0f0f7,HELOC,294154,2021-10-04,250481,F
3780aa70-e013-430c-b0f9-71bf7bf1baff,CREDIT_CARD,25430,2014-09-06,20830,F
b46cae54-8938-44fd-a7f6-acf2ba45073e,CONSTRUCTION,296991,2018-01-11,3768,D
8de0ed70-7405-4c2b-9df3-e5f25f6820b0,CREDIT_CARD,32201,2016-01-08,5891,F
1894b02f-cb6e-4da9-bfa0-b4a76c9e0eed,AUTO,37296,2018-11-30,3341,D
a4f2aff2-6201-4887-9be7-068160ac9d9b,CREDIT_CARD,12223,2015-09-14,395,F
daa82a8a-0170-4c3b-8665-8b1a9d3c1f53,AUTO,39370,2022-01-14,33314,F
19bd89fa-9ecd-45f8-8920-e51f2eea0226,CREDIT_CARD,4637,2022-09-16,339,B
e00d47d3-1cce-47fc-bc4d-160fe5c9f604,HELOC,247855,2023-02-07,120213,C
63206469-ed16-476e-8bb2-552fff8946b5,CREDIT_CARD,4479,2024-01-25,2911,D
7dac08c6-9cb4-4d11-9a19-8975214cf8cd,HELOC,389339,2016-04-23,26184,E
00308780-3e24-40dd-8680-183117d629cf,HELOC,311026,2017-04-11,90013,E
5c5b7328-9287-4c6c-a2aa-9d4e088c625d,CONSTRUCTION,247888,2018-03-03,107754,D
96c64d2e-7f6e-4e8d-a1b8-deaf66b19679,CONSTRUCTION,402063,2018-02-19,14775,D
09942ac5-841e-441e-8e7a-266ffc30a67a,CREDIT_CARD,20290,2022-01-31,6694,B
c490307d-7ba9-4de3-a1a8-7eb87a0186f6,HELOC,298794,2020-03-26,220680,E
1ab26f02-495b-4436-bc98-ba06506dd0d3,HELOC,427668,2019-01-11,407958,F
cca65be8-e167-4a3d-9e1d-f75ee8e22d4e,HELOAN,335083,2017-01-08,151536,E
6fc0ecc3-11be-4911-8d17-6036adedb491,AUTO,32324,2019-03-24,29580,F
8bbf60e7-1bdf-4a8d-8fcf-42ba952e3f7f,CONSTRUCTION,333951,2021-04-01,153244,C
0de5b673-2e95-4fb6-aecd-ed6708e1da29,HELOAN,200340,2017-12-10,132992,D
a44e298b-7860-4765-901d-1649fc998416,CONSTRUCTION,254004,2016-09-01,135665,E
49303d20-2c06-4637-85b1-e860cf6771a8,CREDIT_CARD,10565,2017-03-27,6012,E
a03d2c28-c53c-48ab-b9eb-ff86a50cc223,HELOAN,189698,2018-07-21,73246,D
4b43784b-e1f9-4a7d-bf8f-c5b9131960d5,AUTO,25745,2015-10-01,25652,F
aff8fe87-ab62-4992-a63a-699b9f64f10b,CREDIT_CARD,19025,2019-06-13,4983,D
7d9b7783-5094-45e7-a509-44328cf9186a,AUTO,29360,2015-02-15,10462,F
3660ce6f-4148-4af5-9a7b-1214d28d50a3,CONSTRUCTION,347527,2021-02-21,261864,E
87cc2bca-9724-4ea2-a646-78e87b76b01f,AUTO,32780,2016-07-22,3036,E
bcbe69df-76de-4794-86a1-f3b0fb92c395,HELOAN,216200,2021-12-27,198369,F
a5fdb0f0-66aa-4a54-b988-aad4527e639f,AUTO,14443,2015-06-14,10095,F
bc454900-86c7-465c-8066-f5eccb4f0ebb,CREDIT_CARD,20991,2023-09-16,7805,C
9f964a39-2972-4fa5-8034-cd251f1ace56,CONSTRUCTION,256410,2023-01-05,126666,C
5d9f311f-242f-499d-9df9-a467b4fd2a2a,AUTO,30541,2023-03-18,23355,E
681f9b6b-52a8-418b-bd3c-2f893d4a7112,HELOAN,303286,2014-08-14,120406,F
072b0b0f-5dd9-42bb-962c-b77fb62bf345,AUTO,27170,2022-05-26,15508,D
c98d2405-d293-41e4-9b22-a1f08621a5cd,CREDIT_CARD,8082,2018-03-02,3412,D
1ac560e7-ac1f-4114-ba94-0d0a3caacca6,HELOC,306585,2020-07-26,262669,F
26177f98-e5d9-4986-8ae8-10e2e6a80dff,CREDIT_CARD,35902,2023-04-02,29367,E
fbc16fdd-a863-465d-97f6-4b62f4ba4c9a,CONSTRUCTION,306857,2018-06-06,177014,D
65a4094f-732e-4cde-bd48-9e585c7bd358,HELOC,350963,2021-09-23,307679,F
385bd724-d7c0-42bc-a07b-e908728a0efb,CREDIT_CARD,27493,2023-01-29,20314,E
f09e9039-24e5-4d9e-9d2f-0e40cba6ccaa,HELOC,252842,2020-10-15,182086,E
f413943e-00a4-43dd-a48b-3ccca8110b28,HELOC,247235,2022-09-30,44916,B
29008258-4ebd-444a-a0e5-5c7ea8f90cb7,CONSTRUCTION,522837,2023-03-29,339635,D
92b4e884-0bfd-4502-a094-d79230782dc4,CREDIT_CARD,18681,2016-05-10,15947,F
16fe6061-2684-4be6-96cc-320d9626960b,CONSTRUCTION,292830,2017-04-29,50275,E
f062cd85-0d28-47d4-b58e-1b0977a7948a,AUTO,27723,2017-03-30,25336,F
5841ab49-fa8b-405d-b5d5-09e24ef8e6e0,CREDIT_CARD,26696,2021-03-27,22183,E
cd1799d3-03fb-424b-9241-e47d1be69da7,AUTO,37399,2020-02-29,12737,C
2fb27ebd-9fb9-49cd-8c03-aec28f584445,HELOC,286101,2015-03-26,250324,F
e16c428a-087f-4311-82a7-bfbdc4477829,CREDIT_CARD,24282,2022-07-02,18897,E
7f3b6efd-a217-4f63-a114-4b69e6fc488b,CONSTRUCTION,258032,2021-01-25,158856,D
b2e944de-4106-44ef-a6ab-aa91c82ff351,AUTO,30477,2016-03-08,16863,F
fdd4a0c3-f436-47bc-8cae-4b08d74a4119,AUTO,25803,2019-04-30,9133,D
563392fe-d4e9-4ea1-8ed9-5ab74fe8a017,CREDIT_CARD,7411,2016-05-27,7302,F
b7a3f552-61e5-427a-ba31-fff7ff9dfa10,CREDIT_CARD,31161,2018-08-07,5851,D
cf053133-c403-4200-aae3-5a7b99182851,AUTO,7375,2017-03-31,6151,F
3847d3cc-2766-4614-a3bb-815ce2b35143,AUTO,18664,2015-08-22,1327,F
76942676-ba11-48b5-b6af-a590c28a6de8,CONSTRUCTION,201572,2021-06-04,98631,C
517fc8e2-c4f4-4ec2-860e-10bb558fdc4d,HELOAN,236441,2014-10-19,234219,F
b5ad3416-e45d-4f0d-bfea-7ebc9032cb21,CONSTRUCTION,341373,2021-01-23,154372,C
368ddabb-7e1a-4b75-88ee-ed53bcd4b96c,AUTO,15401,2016-01-27,11146,F
756ca1f8-4442-467b-ba80-d06bde6cdf35,CREDIT_CARD,33904,2015-03-20,23350,F
485a6c7b-8d26-4a76-a18d-3970b670e6b1,CREDIT_CARD,26446,2021-03-14,6843,C
c88ee8a1-45ad-4031-a6d2-c2ca296e57d5,AUTO,24140,2021-10-16,13213,D
cbff776d-711e-4555-a96c-7596ad4fa6b3,AUTO,5664,2015-10-19,3216,F
9f7ac58e-2e82-4735-afd3-9b6c49a8ec7b,CREDIT_CARD,31289,2017-05-16,1619,E
989bdce6-3f4c-4dce-bece-6cacc826b272,HELOAN,348491,2020-10-13,297035,F
d15f654d-4668-4964-a485-c2ef732d72d2,HELOC,215046,2021-02-26,51975,C
123b5672-1718-480f-8209-8b9abde8fc9a,CREDIT_CARD,26853,2021-03-03,3375,C
6f8d9fb2-97aa-406a-b5d6-d03aab2ddd33,CONSTRUCTION,213720,2018-08-29,205503,F
fac76fd3-a501-49b3-957c-b1a254e41097,AUTO,37149,2015-02-07,7156,F
320c7f5e-744f-447e-a201-9c8ac35b6c83,CREDIT_CARD,9127,2015-03-11,921,F
4dbcef37-695d-4de5-b9f0-3993dac69a67,CREDIT_CARD,19559,2017-04-30,14000,E
778b787e-2b8c-4bc7-a225-04e6ecf7352a,HELOC,389365,2015-11-29,373770,F
0ca6c6e1-a1e0-47c4-bbe1-1d5b951abab4,CONSTRUCTION,329313,2018-01-11,202187,D
166639c3-9924-442f-8832-4fed54d9b85e,CONSTRUCTION,315505,2021-09-11,111096,C
a9d7f315-9ed5-4f97-a86c-cc8bf50c16ac,CONSTRUCTION,397726,2016-08-23,232478,E
8d5bce9c-4925-4f25-8392-f63c6e1eaf0a,CONSTRUCTION,256924,2018-09-14,134255,D
c1f0598e-9a69-4fee-aaf4-aee817a12dba,HELOAN,478058,2020-04-30,354440,E
f5424fe9-1cda-410c-b9f0-a255408a7866,CONSTRUCTION,392477,2015-12-09,276680,F
e800f8e1-ba90-4bde-8479-45219713bd74,HELOAN,307554,2017-10-02,208202,E
461b33e1-b66f-49a7-b0b2-dbdb53702182,HELOC,386346,2022-08-19,243727,D
139e33a5-f06d-4e33-b071-c10e3dc9c20d,CREDIT_CARD,27011,2021-05-08,4223,B
adfb4c4f-04a5-44b4-babb-6a83668d89c2,CREDIT_CARD,12622,2017-12-13,5383,D
ba7b4495-9c63-4edb-a8a3-52f36892e671,HELOC,251239,2022-02-08,15004,B
483800b8-a4aa-4f13-bb76-491517cf0983,CREDIT_CARD,28381,2017-08-24,23066,E
6774e779-7738-42aa-b9ed-f03067f0bf76,CREDIT_CARD,26048,2021-01-18,16557,D
16405fc6-f075-40f9-950f-94325a9d2e69,CREDIT_CARD,7816,2019-12-18,5477,E
40d3b42b-2fe1-4ea5-8426-20abd295c497,CONSTRUCTION,164345,2016-01-01,53107,F
bcc621d6-d6b3-426b-816a-dbb8817838df,CREDIT_CARD,26127,2018-07-19,17141,D
1669c2ae-d583-45d3-bfe7-ba966201ba13,CONSTRUCTION,382837,2022-08-14,206061,D
c18f4de3-43f0-4782-abc0-46c97808acc0,CONSTRUCTION,212434,2017-09-27,124167,E
ed30872b-9add-48b8-a9b2-30521a417199,HELOAN,236036,2021-12-20,94686,C
5702181e-18de-41a7-bc08-bafcc123a757,CREDIT_CARD,25110,2020-03-31,8915,C
840521c9-781e-48ea-8250-bcde20f0d878,HELOC,299441,2016-07-23,260206,F
a7206032-0e04-410d-93d9-4bb4d5041a5d,AUTO,39735,2020-02-09,7689,C
5c9e8278-b117-44ac-a9a9-223052c4e158,HELOAN,271886,2020-12-19,159635,D
eb42e1f6-a4bc-4683-8457-84e812b8f7a6,CONSTRUCTION,371395,2021-09-29,221557,D
b216bef9-3e0f-45a3-8934-5bdf6d70aada,CONSTRUCTION,237900,2020-12-25,174808,E
a2fc1fd9-e31e-4683-b809-f360db60dc35,HELOC,252201,2022-09-07,245543,F
ad3ee134-d784-495a-9a75-e769656d03c9,CONSTRUCTION,280510,2022-10-04,149248,D
0820253e-9fa6-43a5-aed4-7ee4f16466b4,CREDIT_CARD,6685,2017-08-22,577,E
90ac06f4-ef1a-4fa1-b322-48dc8f4aa2fe,AUTO,21163,2021-07-02,7887,C
f5c863e0-8391-4b31-b97d-b7891b1b847b,AUTO,21921,2022-04-21,18094,E
5ffa03ec-3975-4071-9110-724c4a0bb0de,CREDIT_CARD,22617,2019-05-12,286,D
13da4cca-3258-4917-b9de-d9eca22e7d72,AUTO,36620,2022-12-15,5298,A
431f1135-3dee-4601-8bcb-7fafcdbded20,CREDIT_CARD,29246,2019-09-20,25821,F
1d09870e-1b78-4602-93cc-407c6b203167,HELOAN,225727,2018-06-21,225286,F
8198c5bb-5618-4f54-acc2-6e5eb3558864,HELOC,154263,2023-01-16,23848,A
78b0a879-e17c-46f7-99b0-48253fbdd3b2,HELOC,255987,2022-06-21,250393,F
2f8ca44c-42c2-4235-893f-096a9856120f,AUTO,23125,2023-08-27,6214,B
c73f3da6-4754-4bfe-baf7-86f478860441,HELOAN,204947,2017-03-24,193351,F
a176388e-56fd-4477-b648-e6b72b5c352c,AUTO,22648,2023-01-17,16219,E
9fa52b77-fd12-4f1f-aec9-3431866624b9,HELOAN,242220,2018-02-16,157813,D
236e3835-ea54-4639-a6d0-3f621e8198fa,AUTO,10357,2021-03-23,3091,C
69ae388c-d170-451a-801a-8d4c6fa20d1d,AUTO,39853,2016-08-31,22402,E
f447db56-281e-46a6-8dd6-5be39492d807,CREDIT_CARD,30140,2016-10-24,27955,F
f3a7efd6-805e-49d9-8511-041b1f128157,HELOC,313992,2018-06-20,138253,D
45503321-a539-4bfe-ba9e-728b872b545e,HELOAN,179216,2014-09-17,163255,F
8135b8bd-071b-4a55-bcdc-e730dcb08bfa,CONSTRUCTION,339503,2017-12-05,283282,F
a05d431c-993b-4df5-8215-2d897a82303a,HELOC,355769,2015-10-19,40353,F
16797b8e-f665-433a-801f-53ac862a1cc7,CREDIT_CARD,35399,2023-03-29,28730,E
6b61ebd0-ddd0-4bc1-9408-99f4e65d3a1b,HELOAN,317431,2020-11-22,65583,C
3310e8a7-ec08-49e5-a85b-461cdfd5cefb,CREDIT_CARD,7230,2020-12-07,6560,F
f5477b72-dbc5-40d4-a3d3-7cffae39f618,HELOAN,385430,2019-08-11,339459,F
8e8d39af-2298-419b-ace6-af17ef09895e,CREDIT_CARD,19084,2016-05-09,1678,E
684a9343-d831-4a89-b725-5a681f3aad1d,AUTO,23776,2020-05-20,8647,C
29a64c68-b352-4739-821f-e72e452f1648,AUTO,37716,2014-09-25,10508,F
49e07d73-5309-4934-a266-63f2e26fc0e3,HELOAN,302257,2021-09-04,163965,D
d8a44c58-4ae5-4c2f-a257-bb56de3f10de,CONSTRUCTION,331911,2024-01-06,171478,D
27339f25-a18c-4f62-8269-fce8851e5fda,CONSTRUCTION,401795,2019-10-03,266684,D
875873d0-a12f-4195-9220-1fe6ca19873a,HELOC,281352,2014-09-03,69753,F
a644a59f-19c6-4baa-b274-1a0f2401427d,CONSTRUCTION,214563,2015-08-22,82693,F
7c4a5666-6b5e-4f5c-a3c4-179fd1b7cb96,CREDIT_CARD,22476,2015-06-27,1238,F
13731507-335c-43ba-8514-f83551111fd0,CONSTRUCTION,443701,2017-01-19,16247,E
9a32b410-c8e5-4e58-9f0b-fe5fd7d6414f,AUTO,38966,2018-11-23,38462,F
c476a5ec-f33d-44b9-baec-2ebe9953ae67,CONSTRUCTION,302405,2024-02-01,97583,B
12cca798-641f-4f4a-893d-2619446d1e44,HELOC,298175,2020-05-15,1971,C
182f1e29-6825-4a3f-b0e8-021fa7dd23f9,HELOC,336278,2015-02-21,36981,F
58a02f77-8c8f-4894-aebb-874b2c337900,HELOC,205087,2017-11-22,88622,E
2511783e-bd65-4eba-a527-13e7adc34299,CREDIT_CARD,7006,2023-09-15,4643,D
d5d42500-cbc3-4a5c-9b64-7cdb3dfad995,HELOAN,384537,2018-09-12,132614,D
f746ede7-613c-4327-84e9-2426ad49b6c7,CREDIT_CARD,6962,2022-04-07,4274,D
0f693fd4-c781-475d-a08b-12caab254331,CONSTRUCTION,326872,2016-11-20,158576,E
057defb6-012c-4d8c-aa8c-403c5285bcba,HELOAN,222498,2018-10-16,122759,D
fe3cf394-646b-4871-838f-992e329d48d7,HELOC,308251,2018-04-04,157276,D
7cc0a3fe-aeb1-4371-acd0-bcf720c4b715,CREDIT_CARD,17986,2023-09-11,17261,F
4e1faf03-5a07-408f-b6b6-7c4b03643b28,HELOC,304039,2021-05-10,186660,D
eaa5380c-d923-43e3-bd21-1725dbe48548,AUTO,32620,2019-04-30,15100,D
bac1493f-2d45-417e-98a1-f28661f8dcae,HELOC,153278,2023-01-18,3592,A
9aeab7a7-020c-483d-af79-cb54b6273148,CREDIT_CARD,21659,2020-09-25,11443,D
d3d2fc7d-687f-4ca4-a4e9-83683d115c16,HELOC,352618,2015-10-16,68814,F
d9a3eb55-ba69-4cbb-b8b3-7714178a0cc2,CONSTRUCTION,305285,2021-10-30,238647,E
1c89afd3-9656-4153-b453-dd02f6440ca8,CONSTRUCTION,193109,2018-01-27,5733,D
dc1d243e-40ae-44b5-8a67-aaba8cf2828e,CONSTRUCTION,289899,2021-03-20,142643,C
e31c7aee-79e8-4665-ad56-11f70b198d23,CONSTRUCTION,272264,2023-06-08,80063,B
564b783f-7925-4f85-9e2b-076a40b06425,CONSTRUCTION,321159,2020-04-08,217430,E
74431ea0-d8a8-4b8a-8397-2e3e5dbd0bc9,AUTO,21922,2014-09-20,6927,F
01636604-778b-4c35-a1dc-6dc0adfc3b1b,HELOC,262596,2017-07-29,33179,E
1a02c422-6fba-4641-adb3-69dc6aaf30ac,CREDIT_CARD,28122,2022-08-11,14029,C
b0542684-6dbe-4d02-b1c1-9fb954d5bbe7,AUTO,27919,2014-11-17,5174,F
10daefe4-af25-475e-93b2-a1308efd3db7,AUTO,14726,2016-06-13,9420,E
e9433d8b-b2d1-43b1-8b8c-1f2c09683236,CONSTRUCTION,282284,2020-10-04,205838,E
38a347f3-d789-4719-9c87-d9af5305d746,HELOAN,126576,2018-05-07,89210,E
a8768a9e-1d80-4d28-a7e3-9e870a6140f8,HELOAN,268870,2023-04-10,79497,B
73aa92df-dbc1-41d9-b824-854a8431c292,AUTO,4181,2017-06-17,3568,F
e131dcd1-e229-4a78-a014-acdcaa94a13d,AUTO,14239,2019-08-02,7614,D
b90bbf24-7494-4a51-b299-c714aa24ca31,CREDIT_CARD,35447,2023-06-17,29843,F
9835c053-f906-4758-842b-7c00a97052a1,AUTO,27981,2020-10-18,11826,C
7c81821b-eb78-4fbe-8eec-4309388cf423,CREDIT_CARD,20476,2014-10-03,14874,F
4bdba792-7d52-41cf-9744-c85cc26dcb84,CONSTRUCTION,369572,2018-10-04,234477,D
810d50eb-4427-4c08-af60-02a6126bdf65,HELOAN,315706,2018-02-09,28272,D
1b6408cd-6f69-493d-98d1-801e3a4219ab,HELOC,160552,2019-03-22,93795,D
25031a21-7f00-452a-9fe4-2f282d9edc4a,CONSTRUCTION,444568,2023-03-29,277439,D
465afec5-6453-4ea6-8ee3-9f4c3ddbef86,HELOC,404941,2017-06-18,89580,E
8e20489a-61f8-42cb-afd7-dbd4439ff079,HELOC,355315,2020-03-29,340651,F
67539d98-986b-4309-a230-0091e755620a,AUTO,15154,2017-03-22,1926,E
82c8d698-af43-4963-82ca-166b7f3d4000,AUTO,25294,2019-02-27,23250,F
5606612c-8bbf-434b-8059-a072654dc88d,HELOC,364943,2023-06-21,153553,C
155aded4-c6b1-4da3-90ee-bd554e5e4b32,CREDIT_CARD,21778,2020-02-26,561,C
c630048d-79a5-4f99-9010-ce6e5a06bb72,CREDIT_CARD,28960,2020-10-07,14047,C
84cfc98c-11da-4046-be3c-26b3c5fd116b,AUTO,27541,2021-01-10,8283,C
3efe7731-4236-4f24-af58-d0b7f757c767,CONSTRUCTION,231028,2016-04-13,148853,E
9767ab91-b67f-4406-aa5a-6ae12517c952,CREDIT_CARD,8583,2018-06-13,459,D
1ec9f964-966a-4806-a18e-df1692157983,CONSTRUCTION,267247,2023-11-01,93196,C
4d6d985c-2504-40ac-acd0-a42390f28cc7,HELOC,335066,2015-04-06,110690,F
d44be676-1970-4a5e-ab93-b56b29e552ce,HELOC,336708,2015-12-13,296803,F
8b40059d-1691-4460-992a-209493cc996e,HELOAN,255210,2018-07-21,241020,F
e1060f3d-59fa-4453-a588-1aff14652baa,CONSTRUCTION,298118,2020-07-21,290720,F
2a8ff843-a8a7-4418-8c1e-d64c9b3bab1c,AUTO,9045,2022-01-02,6683,E
2109bbf7-8cf4-46fd-accb-d2e0d1d31ba5,AUTO,15512,2020-08-16,2281,C
6adefe8b-b12a-4ab4-86dd-4b916004dabe,CONSTRUCTION,341275,2021-01-27,9322,C
62696105-ddd4-4afe-84e3-5e2cad444107,CONSTRUCTION,240490,2014-11-14,212814,F
ca307beb-316d-40b8-a0be-1c4d744a07ea,HELOAN,222602,2022-10-10,1117,B
88e15274-3ce6-4eb3-a2f9-9d7038485adc,HELOC,343884,2015-03-13,45212,F
61f59f84-3adf-4b09-9207-0d19f69994bd,HELOAN,337010,2023-04-20,52996,A
b8e3ea6c-3516-43fe-abf2-11e817265a0b,CONSTRUCTION,417855,2021-08-24,202383,C
71aabcee-618c-48bf-b5b7-51f4ebf54e04,HELOAN,212700,2023-11-09,90826,C
4cef3ff5-652d-4a91-b5a9-d6c28c643b3f,CONSTRUCTION,281105,2015-10-31,127908,F
c4e93bb9-20f7-49f4-b31e-edcad15d84fe,HELOC,295871,2016-06-01,259745,F
e90ceb42-7385-4092-8b16-abe787f892e8,AUTO,25116,2016-02-10,4486,F
a75f5adb-51df-495d-a54c-85a27792ad72,AUTO,37680,2017-10-26,5449,E
aa3e8738-1666-4c6e-b16f-b3dd61e5a698,CREDIT_CARD,14238,2022-07-03,12135,F
117034d4-2f2c-47e6-a775-e4d4e7fdacf9,CREDIT_CARD,35080,2022-04-23,9034,B
6673b232-239e-49e6-bb06-e0b43b1b870e,CREDIT_CARD,20235,2023-05-15,5301,B
747ebee8-a76b-49f4-9cc5-d019242c9a0b,HELOAN,407446,2020-11-10,122924,C
4e07dbd5-7333-4b71-a819-a544e6cc41aa,HELOAN,300914,2021-06-07,208617,E
49af5e9f-127a-4bed-bafb-b3e48b375753,CREDIT_CARD,34141,2021-05-24,24790,E
84dddbfb-d82a-4c24-a4b6-9dae9972e1b6,HELOC,214857,2022-07-05,170356,E
a57f4e4d-f832-473b-8c78-f5bffee10fa1,HELOC,281412,2015-06-14,186254,F
7d3b14d2-ff44-4a60-9289-92c7e27ec82a,CREDIT_CARD,6736,2021-08-11,2229,B
73fd1c63-ce73-4c74-a54a-a2dcfacf06be,CREDIT_CARD,23245,2017-11-02,7640,E
7ad2320e-21b0-412b-bf0c-4e306bead06c,AUTO,31653,2014-11-22,26003,F
4f9aa07a-5e44-424e-a662-62a141575ec1,CONSTRUCTION,184531,2018-09-25,23488,D
d62f2290-0bdc-4260-aa83-12569152c3e2,AUTO,23265,2023-03-23,11296,C
4cf694d2-a2b4-40b1-8819-6f0a8525d9d4,CREDIT_CARD,28300,2023-08-29,26711,F
192f3735-0989-4a47-a3fa-d03c700d75d2,AUTO,12372,2015-04-28,1558,F
dfedb7d2-69dd-4472-909c-41e70c5eaea2,AUTO,23371,2021-11-22,20550,F
74e8ae0c-3b7f-4ba4-881b-1d8964544c88,HELOC,357972,2016-12-31,174459,E
69db5430-a49c-4980-853f-58ef50d8fdd9,CREDIT_CARD,37798,2019-02-26,7744,D
b4c4d0e1-011c-4f97-a353-ec6acdfa1ae0,HELOC,332216,2022-01-14,152195,C
58f46a8d-53c8-479d-a073-d4c943492df5,CONSTRUCTION,312692,2022-04-12,141853,C
ce35a65e-bc35-40af-8635-d1f482527a2e,CREDIT_CARD,9460,2021-07-04,2734,B
e3c26fed-c13d-4c03-ac89-9e32766c4aa4,HELOC,413556,2022-08-06,341610,E
35f7c651-f174-4490-842c-1a4cca3c5bbb,HELOAN,251203,2017-11-27,135185,E
fa675c10-a954-4f18-bd84-9ecded6fb7da,HELOAN,377110,2019-09-10,174440,C
72702eb6-93f4-46db-8e50-3ba9d0f1ef48,CONSTRUCTION,192320,2015-10-25,65020,F
fe4349c2-721c-4d40-b973-99cc2d054d96,AUTO,12221,2016-05-21,2534,E
e3d676f9-417c-4916-90fc-a1ba0256b400,HELOC,338202,2022-07-26,334322,F
0c452697-60e5-4972-8417-a5f1a786ffe9,AUTO,10459,2019-06-27,2367,D
3f1ed486-a109-47c7-b5cb-84cca00d52fb,AUTO,36794,2017-04-05,26338,E
fb851a8d-6abf-40c7-872d-e2ecf81442dc,HELOAN,317782,2022-04-05,58643,B
00a716a4-6a7a-4356-892b-82aa2faa9a59,CONSTRUCTION,275547,2020-09-29,177684,D
ae83a724-f421-4637-a502-d0ec309c78ca,AUTO,19798,2020-02-04,17824,F
170d5b0a-d17d-433e-8939-f7ce0b27a402,HELOAN,347247,2017-01-20,116102,E
a25e27a7-c3bf-421d-8937-d83e3b6745f2,HELOC,274780,2015-02-14,2725,F
579fa2f7-944f-4b41-89c5-fd1f9b3b07c0,CREDIT_CARD,32837,2015-08-16,14676,F
ccc03518-1014-456e-87c6-4bbc6a1dc76c,CREDIT_CARD,28994,2018-07-09,27264,F
b820a755-8163-4cc6-be63-5d0dee8c52dc,AUTO,10780,2022-01-09,676,B
d603afcc-574b-428c-8eb9-5c1cae16745b,HELOAN,233799,2019-02-28,165644,E
f2a6921c-d683-44a6-bace-295965e820cb,HELOAN,328835,2016-01-23,155220,F
c72453d1-781b-4ddc-9023-15f45961f8d2,HELOAN,271902,2020-12-14,47748,C
0b198f0d-4a7d-4562-b912-7afd9533f844,CONSTRUCTION,357501,2021-07-06,19495,B
b31a26e9-023d-4af3-acf8-e1d2007a34da,CONSTRUCTION,384991,2020-07-03,180138,C
609bc4f0-48d8-4eb9-97f0-f67096eed799,CONSTRUCTION,345326,2018-12-10,133196,D
af3cfbde-1665-4a19-aaf5-e53feb07ee5f,CONSTRUCTION,277728,2019-02-05,212740,E
fd8ec951-a98d-43ae-9b42-60c543bb3aa0,AUTO,14500,2014-08-25,1241,F
82466584-ef3d-4325-b68e-56ca9c2ffbcd,AUTO,16326,2016-10-21,5389,E
a2da81b2-e0c5-4004-8ca3-83b10a26a7ff,HELOC,357358,2016-03-05,3544,F
96a922a8-e619-46be-9fd5-75c97b64efa1,CREDIT_CARD,17924,2017-10-24,8948,E
f7482353-2450-4d61-81af-d92ac13eaafa,HELOAN,367917,2019-09-07,263749,E
0aa71306-468c-4766-8331-610f3d1a5b44,HELOAN,363649,2021-03-03,347437,F
64f1c320-823d-49e2-9724-39d9f6c0a6a0,AUTO,38094,2019-07-07,11263,D
71f3ad80-f33f-4b1e-b3f9-d3c329c93500,HELOAN,331159,2015-10-18,309390,F
01d22585-853b-4185-9a20-0eec8411d425,HELOC,297325,2017-03-18,74200,E
f180cb8a-57bc-421e-8efd-806c60c51ea1,HELOC,257849,2021-07-23,73311,B
52ce489b-0c84-4c35-8e80-bd90ee546229,HELOC,324511,2017-10-02,33097,E
d517b2a4-e314-43ee-8dbf-3710a7887932,CONSTRUCTION,289581,2023-07-04,241884,F
